"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","Datewhenpaid"
"7/23/2012 12:00:00 AM","INV152              ","10","Dr388               ","0","J.2160              ","          ","          ","KES",""
"8/7/2012 12:00:00 AM","INV193              ","10","Dr380               ","87580","J.2614              ","          ","          ","KES","9/28/2012 12:00:00 AM"
"8/8/2012 12:00:00 AM","RC53                ","12","Dr376               ","-83520","J.2167              ","          ","          ","KES",""
"8/19/2012 12:00:00 AM","RC54                ","12","Dr376               ","-468720","J.2168              ","          ","          ","KES",""
"7/26/2012 12:00:00 AM","INV154              ","10","Dr409               ","1281000.2","J.2180              ","          ","          ","KES",""
"6/6/2012 12:00:00 AM","RC55                ","12","Dr409               ","-1281000","J.2181              ","          ","          ","KES",""
"4/13/2013 12:00:00 AM","INV718              ","10","Dr496               ","207408","J.5877              ","          ","          ","KES","4/13/2013 12:00:00 AM"
"7/26/2012 12:00:00 AM","INV155              ","10","Dr435               ","25128","J.2183              ","          ","          ","KES","8/4/2012 12:00:00 AM"
"7/26/2012 12:00:00 AM","INV156              ","10","Dr431               ","43210","J.2185              ","          ","          ","KES","10/10/2012 12:00:00 AM"
"7/27/2012 12:00:00 AM","INV157              ","10","Dr447               ","36568","J.2186              ","          ","          ","KES","8/5/2013 12:00:00 AM"
"7/27/2012 12:00:00 AM","RC56                ","12","Dr370               ","-243000","J.2187              ","          ","          ","KES",""
"7/27/2012 12:00:00 AM","INV158              ","10","Dr376               ","91420","J.2188              ","          ","          ","KES","8/23/2012 12:00:00 AM"
"7/26/2012 12:00:00 AM","INV159              ","10","Dr446               ","204000","J.2189              ","          ","          ","KES","7/27/2012 12:00:00 AM"
"7/27/2012 12:00:00 AM","RC57                ","12","Dr446               ","-598108","J.2190              ","          ","          ","KES",""
"7/27/2012 12:00:00 AM","INV160              ","10","Dr403               ","172840","J.2194              ","          ","          ","KES","2/7/2014 12:00:00 AM"
"7/27/2012 12:00:00 AM","INV161              ","10","Dr373               ","174000","J.2196              ","          ","          ","KES","11/26/2012 12:00:00 AM"
"7/27/2012 12:00:00 AM","INV163              ","10","Dr453               ","2317680","J.2198              ","          ","          ","KES","9/11/2012 12:00:00 AM"
"7/27/2012 12:00:00 AM","INV164              ","10","Dr376               ","12086.44","J.2199              ","          ","          ","KES","8/23/2012 12:00:00 AM"
"5/7/2013 12:00:00 AM","RC312               ","12","Dr366               ","-446407","J.5932              ","          ","          ","KES",""
"6/29/2012 12:00:00 AM","RC47                ","12","Dr403               ","-200000","J.2028              ","          ","          ","KES",""
"5/6/2013 12:00:00 AM","RC305               ","12","Dr456               ","-3000","J.5882              ","          ","          ","KES",""
"5/3/2013 12:00:00 AM","RC309               ","12","Dr376               ","-186256","J.5911              ","          ","          ","KES",""
"4/3/2013 12:00:00 AM","RC307               ","12","Dr375               ","-157500","J.5884              ","          ","          ","KES",""
"5/6/2013 12:00:00 AM","Revs-Revs-INV62     ","10","Dr491               ","-1800","J.5885              ","          ","          ","KES",""
"5/6/2013 12:00:00 AM","INV719              ","10","Dr497               ","4400.2","J.5887              ","          ","          ","KES","5/17/2013 12:00:00 AM"
"4/5/2013 12:00:00 AM","RC274               ","12","Dr491               ","-156000","J.5455              ","          ","          ","KES",""
"7/30/2012 12:00:00 AM","INV165              ","10","Dr376               ","91420","J.2322              ","          ","          ","KES","8/23/2012 12:00:00 AM"
"6/11/2012 12:00:00 AM","RC12                ","12","Dr386               ","-1971467","J.1409              ","          ","          ","KES",""
"7/31/2012 12:00:00 AM","INV167              ","10","Dr425               ","502560","J.2330              ","          ","          ","KES","7/31/2012 12:00:00 AM"
"8/1/2012 12:00:00 AM","RC63                ","12","Dr384               ","-8584","J.2350              ","          ","          ","KES",""
"8/1/2012 12:00:00 AM","INV169              ","10","Dr403               ","172840","J.2340              ","          ","          ","KES","2/7/2014 12:00:00 AM"
"6/24/2012 12:00:00 AM","RC61                ","12","Dr431               ","-1000000","J.2343              ","          ","          ","KES",""
"8/1/2012 12:00:00 AM","INV170              ","10","Dr380               ","185160","J.2363              ","          ","          ","KES","9/28/2012 12:00:00 AM"
"7/10/2012 12:00:00 AM","INV171              ","10","Dr367               ","103704","J.2364              ","          ","          ","KES","10/31/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV78               ","10","Dr367               ","4000","J.2368              ","          ","          ","KES","10/31/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV167              ","10","Dr448               ","-41600","J.2371              ","          ","          ","KES",""
"8/2/2012 12:00:00 AM","INV173              ","10","Dr367               ","986000","J.2373              ","          ","          ","KES","10/31/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV163              ","10","Dr448               ","-199800","J.2403              ","          ","          ","KES",""
"8/2/2012 12:00:00 AM","INV168              ","10","Dr448               ","-60000","J.2400              ","          ","          ","KES",""
"8/2/2012 12:00:00 AM","INV174              ","10","Dr456               ","3409.73","J.2401              ","          ","          ","KES","8/3/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV175              ","10","Dr384               ","25926","J.2402              ","          ","          ","KES","8/6/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV4                ","10","Dr367               ","-361920","J.2404              ","          ","          ","KES",""
"8/2/2012 12:00:00 AM","INV176              ","10","Dr367               ","312000","J.2406              ","          ","          ","KES","10/31/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV177              ","10","Dr367               ","986000","J.2407              ","          ","          ","KES","10/31/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV178              ","10","Dr367               ","295800","J.2408              ","          ","          ","KES","10/31/2012 12:00:00 AM"
"8/2/2012 12:00:00 AM","INV179              ","10","Dr373               ","174000","J.2409              ","          ","          ","KES","11/26/2012 12:00:00 AM"
"6/30/2012 12:00:00 AM","RC64                ","12","Dr394               ","-182260","J.2410              ","          ","          ","KES",""
"8/2/2012 12:00:00 AM","RC65                ","12","Dr367               ","-1216800","J.2413              ","          ","          ","KES",""
"8/3/2012 12:00:00 AM","INV180              ","10","Dr367               ","103704","J.2414              ","          ","          ","KES","10/31/2012 12:00:00 AM"
"8/3/2012 12:00:00 AM","RC66                ","12","Dr456               ","-3410","J.2417              ","          ","          ","KES",""
"8/3/2012 12:00:00 AM","INV183              ","10","Dr442               ","699201.6","J.2418              ","          ","          ","KES","9/24/2012 12:00:00 AM"
"7/31/2012 12:00:00 AM","INV185              ","10","Dr376               ","92000","J.2420              ","          ","          ","KES","8/28/2012 12:00:00 AM"
"7/31/2012 12:00:00 AM","INV186              ","10","Dr369               ","16998.64","J.2421              ","          ","          ","KES","8/6/2012 12:00:00 AM"
"8/1/2012 12:00:00 AM","INV187              ","10","Dr369               ","16998.64","J.2422              ","          ","          ","KES","8/13/2012 12:00:00 AM"
"8/20/2012 12:00:00 AM","RC67                ","12","Dr414               ","-2083880","J.2423              ","          ","          ","KES",""
"8/1/2012 12:00:00 AM","INV188              ","10","Dr414               ","1030640.28","J.2424              ","          ","          ","KES","10/10/2012 12:00:00 AM"
"5/4/2013 12:00:00 AM","RC302               ","12","Dr373               ","-303048","J.5849              ","          ","          ","KES",""
"8/3/2012 12:00:00 AM","INV183              ","10","Dr448               ","-60276","J.2439              ","          ","          ","KES",""
"8/3/2012 12:00:00 AM","INV189              ","10","Dr442               ","0","J.2441              ","          ","          ","KES",""
"8/3/2012 12:00:00 AM","INV190              ","10","Dr442               ","0","J.2444              ","          ","          ","KES",""
"8/4/2012 12:00:00 AM","RC68                ","12","Dr435               ","-25128","J.2481              ","          ","          ","KES",""
"4/2/2013 12:00:00 AM","INV656              ","10","Dr491               ","157800","J.5341              ","          ","          ","KES","5/6/2013 12:00:00 AM"
"8/8/2012 12:00:00 AM","INV194              ","10","Dr376               ","207060","J.2673              ","          ","          ","KES","9/4/2012 12:00:00 AM"
"7/13/2012 12:00:00 AM","PT72                ","0","Dr390               ","700000","J.2761              ","          ","          ","","8/31/2012 12:00:00 AM"
"5/7/2012 12:00:00 AM","chq226              ","0","Dr448               ","15000","J.1258              ","          ","          ","","7/14/2012 12:00:00 AM"
"8/10/2012 12:00:00 AM","RC74                ","12","Dr430               ","-709920","J.2818              ","          ","          ","KES",""
"5/7/2012 12:00:00 AM","52                  ","0","Dr448               ","45000","J.1446              ","          ","          ","","7/17/2012 12:00:00 AM"
"8/6/2012 12:00:00 AM","INV191              ","10","Dr403               ","172840","J.2506              ","          ","          ","KES","2/7/2014 12:00:00 AM"
"8/6/2012 12:00:00 AM","RC69                ","12","Dr369               ","-33997","J.2507              ","          ","          ","KES",""
"8/6/2012 12:00:00 AM","RC70                ","12","Dr384               ","-25926","J.2508              ","          ","          ","KES",""
"8/6/2012 12:00:00 AM","RC71                ","12","Dr445               ","-35484","J.2509              ","          ","          ","KES",""
"7/26/2012 12:00:00 AM","PT74                ","0","Dr390               ","400000","J.2771              ","          ","          ","","8/31/2012 12:00:00 AM"
