"date","stname","doctyp","batch","itemcode","invref","netamt","vat","amount","fulqty","loosqty","price","curr_rat","stockvalue","store","journal","curr_cod","period","del","factory","jobcard","len","wid","sman","pkey","BQitemcode","dimension","PartPerUnit"
"12/6/2016 12:00:00 AM","Tank E 30/1                                       ","40","","S.6                 ","REQ69               ","0.00","0.00","0.0000","0.0000","10500.0000","0.00","","","1         ","Jv1006              ","","4","","","","","","","10118","","","200"
"12/6/2016 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO169               ","41999.89","5793.09","41999.8900","-2.0000","0.0000","90.52","","","1         ","Jv1007              ","","4","","","PL115     ","","","","10119","","","200"
"12/6/2016 12:00:00 AM","Tank CB                                           ","40","","S.9                 ","REQ70               ","0.00","0.00","0.0000","62.0000","0.0000","0.00","","","1         ","Jv1011              ","","4","","","","","","","10120","","","200"
"12/6/2016 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO170               ","454999.98","62758.62","454999.9800","-35.0000","0.0000","56.03","","","1         ","Jv1012              ","","4","","","PL116     ","","","","10121","","","200"
"12/6/2016 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO170               ","257520.00","35520.00","257520.0000","-15.0000","0.0000","74.00","","","1         ","Jv1012              ","","4","","","PL116     ","","","","10122","","","200"
"12/7/2016 12:00:00 AM","Converion                                         ","26","","S.16                ","WRK56               ","0.00","0.00","0.0000","-90.0000","0.0000","0.00","","","1         ","Jv1016              ","","4","","","","","","","10123","","","183.5"
"12/7/2016 12:00:00 AM","Converion                                         ","40","","S.16                ","REQ72               ","0.00","0.00","0.0000","90.0000","0.0000","0.00","","","1         ","Jv1017              ","","4","","","","","","","10124","","","183"
"11/28/2016 12:00:00 AM","183 kgs Bitumen 80/100                            ","19","","S.16                ","SO173               ","404999.67","55862.02","404999.6700","-45.0000","0.0000","42.40","","","1         ","Jv1018              ","","4","","","PL117     ","","","","10125","","","183"
"11/28/2016 12:00:00 AM","183 kgs Bitumen 80/100                            ","19","","S.16                ","SO174               ","404999.67","55862.02","404999.6700","-45.0000","0.0000","42.40","","","1         ","Jv1021              ","","4","","","PL118     ","","","","10126","","","183"
"12/7/2016 12:00:00 AM","Decanter                                          ","26","","S.16                ","WRK57               ","0.00","0.00","0.0000","-70.0000","0.0000","0.00","","","1         ","Jv1024              ","","4","","","","","","","10127","","","183.5"
"12/7/2016 12:00:00 AM","1                                                 ","28","","S.17                ","WKI38               ","0.00","0.00","0.0000","0.0000","-44000.0000","0.00","","","1         ","Jv1025              ","","4","","","","","","","10128","","","1000"
"12/7/2016 12:00:00 AM","1                                                 ","28","","S.152               ","WKI38               ","0.00","0.00","0.0000","0.0000","-60000.0000","0.00","","","1         ","Jv1025              ","","4","","","","","","","10129","","","1000"
"12/7/2016 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ73               ","0.00","0.00","0.0000","0.0000","11500.0000","0.00","","","1         ","Jv1027              ","","4","","","","","","","10130","","","200"
"12/7/2016 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.7                 ","SO172               ","339999.71","46896.51","339999.7100","-20.0000","0.0000","73.28","","","1         ","Jv1028              ","","4","","","PL119     ","","","","10131","","","200"
"12/7/2016 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO175               ","15080.00","2080.00","15080.0000","-1.0000","0.0000","65.00","","","1         ","Jv1031              ","","4","","","PL120     ","","","","10132","","","200"
"12/7/2016 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO175               ","19024.00","2624.00","19024.0000","-1.0000","0.0000","82.00","","","1         ","Jv1031              ","","4","","","PL120     ","","","","10133","","","200"
"12/8/2016 12:00:00 AM","Tank E 30/1                                       ","26","","S.7                 ","WRK58               ","0.00","0.00","0.0000","-20.0000","0.0000","0.00","","","1         ","Jv1055              ","","4","","","","","","","10134","","","200"
"12/8/2016 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO176               ","771400.00","106400.00","771400.0000","-50.0000","0.0000","66.50","","","1         ","Jv1056              ","","4","","","PL121     ","","","","10135","","","200"
"12/8/2016 12:00:00 AM","Tank E 30/1                                       ","40","","S.6                 ","REQ74               ","0.00","0.00","0.0000","20.0000","0.0000","0.00","","","1         ","Jv1057              ","","4","","","","","","","10136","","","200"
"8/12/2016 12:00:00 AM","","50","","S.8                 ","36                  ","","","","0.0000","19700.0000","","","","1         ","36                  ","","0","","","","","","","10137","","","1"
"8/12/2016 12:00:00 AM","","50","","S.8                 ","39                  ","","","","0.0000","20060.0000","","","","1         ","39                  ","","0","","","","","","","10138","","","1"
"12/9/2016 12:00:00 AM","Tank E 30/1                                       ","26","","S.8                 ","WRK61               ","0.00","0.00","0.0000","0.0000","-29999.0000","0.00","","","1         ","Jv1116              ","","4","","","","","","","10139","","","1"
"12/8/2016 12:00:00 AM","Tank 30/1                                         ","26","","S.8                 ","WRK64               ","0.00","0.00","0.0000","-9001.0000","0.0000","0.00","","","1         ","Jv1117              ","","4","","","","","","","10140","","","1"
"12/9/2016 12:00:00 AM","1                                                 ","28","","S.17                ","WKI40               ","0.00","0.00","0.0000","0.0000","-20000.0000","0.00","","","1         ","Jv1118              ","","4","","","","","","","10141","","","1000"
"12/9/2016 12:00:00 AM","1                                                 ","28","","S.105               ","WKI40               ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv1118              ","","4","","","","","","","10142","","","1000"
"12/9/2016 12:00:00 AM","1                                                 ","28","","S.104               ","WKI40               ","0.00","0.00","0.0000","0.0000","-49999.0000","0.00","","","1         ","Jv1118              ","","4","","","","","","","10143","","","1000"
"12/9/2016 12:00:00 AM","1                                                 ","28","","S.96                ","WKI40               ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv1118              ","","4","","","","","","","10144","","","1000"
"12/9/2016 12:00:00 AM","1                                                 ","28","","S.125               ","WKI40               ","0.00","0.00","0.0000","0.0000","-124.0000","0.00","","","1         ","Jv1118              ","","4","","","","","","","10145","","","1000"
"12/9/2016 12:00:00 AM","1                                                 ","28","","S.18                ","WKI40               ","0.00","0.00","0.0000","0.0000","-10000.0000","0.00","","","1         ","Jv1118              ","","4","","","","","","","10146","","","1000"
"10/12/2016 12:00:00 AM","","50","","S.24                ","46                  ","","","","0.0000","19940.0000","","","","1         ","46                  ","","2","","","","","","","10147","","","183"
"12/10/2016 12:00:00 AM","Tank 30/1                                         ","40","","S.8                 ","REQ77               ","0.00","0.00","0.0000","19940.0000","0.0000","0.00","","","1         ","Jv1143              ","","4","","","","","","","10148","","","1"
"12/13/2016 12:00:00 AM","Tank 30/1                                         ","26","","S.8                 ","WRK65               ","0.00","0.00","0.0000","-19940.0000","0.0000","0.00","","","1         ","Jv1144              ","","4","","","","","","","10149","","","1"
"12/14/2016 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO177               ","34568.00","4768.00","34568.0000","-2.0000","0.0000","74.50","","","1         ","Jv1145              ","","4","","","PL122     ","","","","10150","","","200"
