"itemcode","StockIn","cost","StockOut","StockBalance","rowid","journal","GRN","PartPerUnit"
"S.8                 ","19010","54","0","19010","720700","Jv19174             ","LPO846              ",""
"S.15                ","2","850","2","0","720701","Jv19178             ","LPO847              ",""
"S.15                ","24","850","24","0","720702","Jv19182             ","LPO848              ",""
"S.120               ","10817","55","0","10817","720703","Jv19193             ","LPO850              ",""
"S.15                ","100","1000","100","0","720704","Jv19196             ","LPO851              ",""
"S.15                ","100","1000","100","0","720705","Jv19198             ","LPO852              ",""
"S.8                 ","11700","54","0","11700","720706","Jv19200             ","LPO853              ",""
"S.161               ","630","826.519841269841","0","630","720707","Jv19202             ","LPO854              ",""
"S.90                ","50","473.1","0","50","720708","Jv19222             ","LPO855              ",""
"S.15                ","2","850","2","0","720709","Jv19312             ","LPO856              ",""
"S.8                 ","13950","54","0","13950","720710","Jv19321             ","LPO857              ",""
"S.15                ","1","850","1","0","720711","Jv19328             ","LPO859              ",""
"S.15                ","1","850","1","0","720712","Jv19332             ","LPO860              ",""
"S.150               ","11400","45.5","11400","0","720713","Jv19351             ","B/No445             ",""
"S.150               ","10800","42.42","10800","0","720714","Jv19352             ","B/No446             ",""
"S.150               ","10800","46.11","10800","0","720715","Jv19354             ","B/No447             ",""
"S.15                ","1","850","1","0","720716","Jv19453             ","LPO862              ",""
"S.90                ","162","473.1","0","162","720717","Jv19455             ","LPO864              ",""
"S.15                ","1","850","1","0","720718","Jv19457             ","LPO865              ",""
"S.160               ","360","969","0","360","720719","Jv19459             ","LPO866              ",""
"S.120               ","18300","5.46448087431694","0","18300","720720","Jv19477             ","LPO867              ",""
"S.7                 ","9400","33.17","9400","0","720721","Jv19482             ","B/No448             ",""
"S.7                 ","13000","33.96","13000","0","720722","Jv19484             ","B/No449             ",""
"S.6                 ","10500","32.13","10500","0","720723","Jv19490             ","B/No450             ",""
"S.99                ","11000","34.31","11000","0","720724","Jv19492             ","B/No451             ",""
"S.90                ","75","506.433333333333","0","75","720725","Jv19507             ","LPO868              ",""
"S.15                ","18","850","18","0","720726","Jv19529             ","LPO872              ",""
"S.18                ","75000","0.05472","0","75000","720727","Jv19531             ","LPO874              ",""
"S.94                ","100000","0.7239","0","100000","720728","Jv19533             ","LPO871              ",""
"S.103               ","20","250","20","0","720729","Jv19548             ","LPO875              ",""
"S.112               ","20","300","20","0","720730","Jv19548             ","LPO875              ",""
"S.60166             ","20","250","20","0","720731","Jv19548             ","LPO875              ",""
"S.90                ","46","473.1","0","46","720732","Jv19640             ","LPO876              ",""
"S.113               ","5000","87","0","5000","720733","Jv19642             ","LPO877              ",""
"S.15                ","2","850","2","0","720734","Jv19726             ","LPO878              ",""
"S.15                ","21","850","21","0","720735","Jv19728             ","LPO879              ",""
"S.120               ","9150","55","0","9150","720736","Jv19730             ","LPO880              ",""
"S.90                ","100","473.1","0","100","720737","Jv19769             ","LPO881              ",""
"S.90                ","200","84.93","0","200","720738","Jv19871             ","LPO885              ",""
"S.120               ","26535","59","0","26535","720739","Jv19874             ","LPO883              ",""
"S.120               ","915","59","0","915","720740","Jv19875             ","LPO888              ",""
"S.15                ","1","850","1","0","720741","Jv19878             ","LPO890              ",""
"S.15                ","50","1000","50","0","720742","Jv19880             ","LPO892              ",""
"S.60174             ","10000","0.8","0","10000","720743","Jv19890             ","LPO895              ",""
"S.120               ","53070","57","0","53070","720744","Jv19892             ","LPO896              ",""
"S.15                ","1","900","1","0","720745","Jv19902             ","LPO897              ",""
"S.15                ","100","1000","100","0","720746","Jv19904             ","LPO898              ",""
"S.17                ","240000","0.0399","0","240000","720747","Jv19913             ","LPO900              ",""
"S.30164             ","25","102.6","0","25","720748","Jv19915             ","LPO901              ",""
"S.15                ","100","1000","100","0","720749","Jv19925             ","LPO902              ",""
"S.150               ","11000","45.27","11000","0","720750","Jv19944             ","B/No452             ",""
"S.99                ","10000","33.25","10000","0","720751","Jv19949             ","B/No453             ",""
"S.7                 ","12000","34.61","12000","0","720752","Jv19953             ","B/No454             ",""
"S.150               ","12000","45.81","12000","0","720753","Jv19954             ","B/No455             ",""
"S.99                ","11000","34.93","11000","0","720754","Jv19955             ","B/No456             ",""
"S.7                 ","11000","33.02","11000","0","720755","Jv19957             ","B/No457             ",""
"S.6                 ","11000","33.06","11000","0","720756","Jv19959             ","B/No458             ",""
"S.6                 ","6500","31.99","6500","0","720757","Jv19960             ","B/No459             ",""
"S.30164             ","25","102.6","0","25","720758","Jv19968             ","LPO905              ",""
"S.90                ","212","473.1","0","212","720759","Jv19970             ","LPO906              ",""
"S.15                ","58","1000","58","0","720760","Jv19972             ","LPO907              ",""
"S.15                ","300","1000","300","0","720761","Jv19974             ","LPO909              ",""
"S.7                 ","11000","37.76","11000","0","720762","Jv19983             ","B/No460             ",""
"S.7                 ","13000","31.96","13000","0","720763","Jv19984             ","B/No461             ",""
"S.8                 ","17110","54","0","17110","720764","Jv20001             ","LPO911              ",""
"S.8                 ","16470","54","0","16470","720765","Jv20014             ","LPO903              ",""
"S.15                ","100","1000","100","0","720766","Jv20031             ","LPO912              ",""
"S.90                ","100","473.1","0","100","720767","Jv20039             ","LPO915              ",""
"S.8                 ","20580","54","0","20580","720768","Jv20054             ","LPO916              ",""
"S.15                ","87","1100","87","0","720769","Jv20060             ","LPO917              ",""
"S.120               ","9150","55","0","9150","720770","Jv20072             ","LPO918              ",""
"S.160               ","360","969","0","360","720771","Jv20089             ","LPO922              ",""
"S.161               ","420","826.5","0","420","720772","Jv20089             ","LPO922              ",""
"S.120               ","26535","57","0","26535","720773","Jv20091             ","LPO924              ",""
"S.15                ","1","900","1","0","720774","Jv20093             ","LPO925              ",""
"S.120               ","26535","57","0","26535","720775","Jv20095             ","LPO926              ",""
"S.90                ","177","473.1","0","177","720776","Jv20104             ","LPO927              ",""
"S.15                ","3","900","3","0","720777","Jv20116             ","LPO928              ",""
"S.8                 ","20190","54","0","20190","720778","Jv20122             ","LPO929              ",""
"S.7                 ","13000","31.96","13000","0","720779","Jv20174             ","B/No462             ",""
"S.7                 ","13000","31.95","13000","0","720780","Jv20175             ","B/No463             ",""
"S.150               ","12000","45.82","12000","0","720781","Jv20176             ","B/No464             ",""
"S.99                ","11000","32.11","11000","0","720782","Jv20177             ","B/No465             ",""
"S.150               ","12000","45.82","12000","0","720783","Jv20178             ","B/No466             ",""
"S.99                ","6200","37.16","6200","0","720784","Jv20179             ","B/No467             ",""
"S.15                ","126","1100","126","0","720785","Jv20227             ","LPO932              ",""
"S.15                ","50","1000","50","0","720786","Jv20233             ","LPO933              ",""
"S.15                ","50","1000","50","0","720787","Jv20238             ","LPO935              ",""
"S.15                ","2","900","2","0","720788","Jv20240             ","LPO936              ",""
"S.17                ","240000","0.0399","0","240000","720789","Jv20247             ","LPO938              ",""
"S.15                ","6","900","6","0","720790","Jv20249             ","LPO939              ",""
"S.150               ","12000","45.82","12000","0","720791","Jv20254             ","B/No468             ",""
"S.113               ","5000","87","0","5000","720792","Jv20263             ","LPO941              ",""
"S.18                ","50000","0.0513","0","50000","720793","Jv20266             ","LPO943              ",""
"S.30164             ","50","74.1","0","50","720794","Jv20266             ","LPO943              ",""
"S.7                 ","13000","31.95","13000","0","720795","Jv20415             ","B/No469             ",""
"S.150               ","12000","40.53","12000","0","720796","Jv20416             ","B/No470             ",""
"S.7                 ","13000","33.97","13000","0","720797","Jv20417             ","B/No471             ",""
"S.7                 ","9500","32.87","9500","0","720798","Jv20418             ","B/No472             ",""
"S.90                ","11","473.1","0","11","720799","Jv20439             ","LPO945              ",""
"S.15                ","2","900","2","0","720800","Jv20445             ","LPO947              ",""
"S.15                ","1","900","1","0","720801","Jv20448             ","LPO948              ",""
"S.15                ","50","1000","50","0","720802","Jv20456             ","LPO950              ",""
"S.160               ","360","969","0","360","720803","Jv20473             ","LPO951              ",""
"S.161               ","630","826.5","0","630","720804","Jv20473             ","LPO951              ",""
"S.90                ","73","473.1","0","73","720805","Jv20489             ","LPO953              ",""
"S.93                ","200","84.93","0","200","720806","Jv20489             ","LPO953              ",""
"S.99                ","11200","34.46","11200","0","720807","Jv20528             ","B/No473             ",""
"S.15                ","150","1000","150","0","720808","Jv20536             ","LPO955              ",""
"S.90                ","212","473.1","0","212","720809","Jv20538             ","LPO956              ",""
"S.30164             ","50","102.6","0","50","720810","Jv20542             ","LPO958              ",""
"S.15                ","2","900","2","0","720811","Jv20544             ","LPO960              ",""
"S.15                ","100","1100","100","0","720812","Jv20546             ","LPO962              ",""
"S.8                 ","16440","54","0","16440","720813","Jv20621             ","LPO963              ",""
"S.15                ","4","1000","4","0","720814","Jv20631             ","LPO965              ",""
"S.15                ","1","900","1","0","720815","Jv20692             ","LPO966              ",""
"S.35                ","1060","113.8","1060","0","720816","Jv20694             ","B/No474             ",""
"S.99                ","10000","33.15","10000","0","720817","Jv20705             ","B/No475             ",""
"S.150               ","12000","45.87","12000","0","720818","Jv20707             ","B/No476             ",""
"S.113               ","5000","84.5","0","5000","720819","Jv20714             ","LPO968              ",""
"S.15                ","3","900","3","0","720820","Jv20731             ","LPO969              ",""
"S.90                ","126","473.1","0","126","720821","Jv20733             ","LPO970              ",""
"S.93                ","200","84.93","0","200","720822","Jv20733             ","LPO970              ",""
"S.120               ","34587","55","0","34587","720823","Jv20735             ","LPO971              ",""
"S.120               ","26535","55","0","26535","720824","Jv20737             ","LPO972              ",""
"S.15                ","49","1000","49","0","720825","Jv20739             ","LPO973              ",""
"S.15                ","20","900","20","0","720826","Jv20743             ","LPO974              ",""
"S.87                ","440","180","0","440","720827","Jv20745             ","LPO975              ",""
"S.144               ","440","190","0","440","720828","Jv20745             ","LPO975              ",""
"S.150               ","12000","34.63","12000","0","720829","Jv20850             ","B/No477             ",""
"S.6                 ","11000","33.06","11000","0","720830","Jv20856             ","B/No478             ",""
"S.7                 ","11000","37.79","11000","0","720831","Jv20861             ","B/No479             ",""
"S.99                ","10000","32.77","10000","0","720832","Jv20863             ","B/No480             ",""
