"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"cr356               ","8/27/2014 12:00:00 AM","457                 ","J.10416             ","20","000572              ","26796.00","J.10786             "
"cr356               ","11/15/2016 12:00:00 AM","PINV35              ","Jv1290              ","20","RTGS                ","159999.98","Jv1352              "
"cr356               ","12/6/2016 12:00:00 AM","PINV28              ","Jv1183              ","20","RTGS                ","96000.02","Jv1352              "
"cr356               ","12/6/2016 12:00:00 AM","PINV28              ","Jv1183              ","20","RTGS                ","208890.00","Jv1354              "
"cr356               ","12/6/2016 12:00:00 AM","PINV28              ","Jv1183              ","20","chq1218             ","79109.94","Jv7833              "
"cr356               ","12/15/2016 12:00:00 AM","PINV36              ","Jv1291              ","20","chq1218             ","74490.06","Jv7833              "
"cr356               ","12/15/2016 12:00:00 AM","PINV36              ","Jv1291              ","20","CHQ.001319          ","149509.94","Jv10763             "
"cr356               ","3/29/2018 12:00:00 AM","29.18               ","Jv7751              ","23","CHQ.001319          ","153600.00","Jv10763             "
"cr356               ","11/17/2018 12:00:00 AM","LPO410              ","Jv10761             ","20","CHQ.001319          ","646890.06","Jv10763             "
"cr356               ","11/17/2018 12:00:00 AM","LPO410              ","Jv10761             ","20","CHQ.001332          ","303109.94","Jv10407             "
"cr356               ","11/28/2018 12:00:00 AM","LPO394              ","Jv10405             ","20","CHQ.001332          ","181890.06","Jv10407             "
"cr356               ","11/28/2018 12:00:00 AM","LPO394              ","Jv10405             ","20","2034                ","70000.00","Jv11249             "
"cr356               ","11/28/2018 12:00:00 AM","LPO394              ","Jv10405             ","20","2035                ","30000.00","Jv11250             "
"cr356               ","11/28/2018 12:00:00 AM","LPO394              ","Jv10405             ","20","151                 ","203109.94","Jv11228             "
"cr356               ","12/14/2018 12:00:00 AM","INV.12581           ","Jv11246             ","23","151                 ","181890.06","Jv11228             "
"cr356               ","12/14/2018 12:00:00 AM","INV.12581           ","Jv11246             ","23","CHQ.007             ","303109.94","Jv10712             "
"cr356               ","1/9/2019 12:00:00 AM","LPO407              ","Jv10710             ","20","CHQ.007             ","191890.06","Jv10712             "
"cr356               ","1/9/2019 12:00:00 AM","LPO407              ","Jv10710             ","20","chq007              ","303109.94","Jv11485             "
"cr356               ","1/24/2019 12:00:00 AM","LPO418              ","Jv11017             ","20","chq007              ","191890.06","Jv11485             "
"cr356               ","1/24/2019 12:00:00 AM","LPO418              ","Jv11017             ","20","151                 ","303109.94","Jv11641             "
"cr356               ","2/1/2019 12:00:00 AM","LPO434              ","Jv11051             ","20","151                 ","189390.06","Jv11641             "
"cr356               ","2/1/2019 12:00:00 AM","LPO434              ","Jv11051             ","20","153                 ","303109.94","Jv11976             "
"cr356               ","4/5/2019 12:00:00 AM","LPO460              ","Jv11928             ","20","153                 ","461290.06","Jv11976             "
"cr356               ","4/5/2019 12:00:00 AM","LPO460              ","Jv11928             ","20","Chq1458             ","303109.94","Jv13389             "
"cr356               ","5/9/2019 12:00:00 AM","LPO518              ","Jv13386             ","20","Chq1458             ","300790.06","Jv13389             "
"cr356               ","5/9/2019 12:00:00 AM","LPO518              ","Jv13386             ","20","CHQ.001503          ","303109.94","Jv13464             "
"cr356               ","7/11/2019 12:00:00 AM","LPO515              ","Jv13462             ","20","CHQ.001503          ","282490.06","Jv13464             "
"cr356               ","7/11/2019 12:00:00 AM","LPO515              ","Jv13462             ","20","CHQ.001502          ","585600.00","Jv13466             "
"cr356               ","7/11/2019 12:00:00 AM","LPO515              ","Jv13462             ","20","CHQ.001615          ","303109.94","Jv14460             "
"cr356               ","9/17/2019 12:00:00 AM","LPO576              ","Jv14458             ","20","CHQ.001615          ","356147.56","Jv14460             "
"cr356               ","9/17/2019 12:00:00 AM","LPO576              ","Jv14458             ","20","CHQ.001635          ","303109.94","Jv14623             "
"cr356               ","9/29/2019 12:00:00 AM","LPO583              ","Jv14620             ","20","CHQ.001635          ","344161.06","Jv14623             "
"cr356               ","9/29/2019 12:00:00 AM","LPO583              ","Jv14620             ","20","CHQ.001636          ","647271.00","Jv14624             "
"cr356               ","9/29/2019 12:00:00 AM","LPO583              ","Jv14620             ","20","chq1656             ","303109.94","Jv15121             "
"cr356               ","10/19/2019 12:00:00 AM","DLV.2017            ","Jv14948             ","23","chq1656             ","265716.00","Jv15121             "
"cr356               ","10/19/2019 12:00:00 AM","GRN.1182            ","Jv14951             ","23","chq1656             ","48312.00","Jv15121             "
"cr356               ","10/23/2019 12:00:00 AM","LPO608              ","Jv14940             ","20","chq1656             ","365531.06","Jv15121             "
"cr356               ","10/23/2019 12:00:00 AM","LPO608              ","Jv14940             ","20","chq1655             ","982669.00","Jv15123             "
"cr356               ","10/23/2019 12:00:00 AM","LPO608              ","Jv14940             ","20","P0266               ","100000.00","Jv15167             "
"cr356               ","10/23/2019 12:00:00 AM","LPO608              ","Jv14940             ","20","chq1676             ","303109.94","Jv15270             "
"cr356               ","11/1/2019 12:00:00 AM","LPO619              ","Jv15150             ","20","chq1676             ","446890.06","Jv15270             "
"cr356               ","11/1/2019 12:00:00 AM","LPO619              ","Jv15150             ","20","chq1675             ","750000.00","Jv15271             "
"cr356               ","11/1/2019 12:00:00 AM","LPO619              ","Jv15150             ","20","chq1691             ","496325.00","Jv15470             "
"cr356               ","11/1/2019 12:00:00 AM","LPO619              ","Jv15150             ","20","CHQ.001714          ","58094.94","Jv15703             "
"cr356               ","11/12/2019 12:00:00 AM","2567                ","Jv15468             ","0","CHQ.001714          ","245015.00","Jv15703             "
"cr356               ","12/2/2019 12:00:00 AM","LPO642              ","Jv15701             ","20","CHQ.001714          ","351115.06","Jv15703             "
