"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","whtax"
"6/26/2012 12:00:00 AM","CS117               ","20","cr390               ","-5048.00","J.1734              ","          ","          ","",""
"6/26/2012 12:00:00 AM","CS118               ","20","cr390               ","0.00","J.1735              ","          ","          ","",""
"6/8/2012 12:00:00 AM","PV300               ","20","cr390               ","56.00","J.1754              ","          ","          ","",""
"5/28/2013 12:00:00 AM","613                 ","22","cr442               ","1000000.00","J.6195              ","          ","          ","",""
"6/13/2012 12:00:00 AM","PV328               ","20","cr390               ","93.00","J.1782              ","          ","          ","",""
"7/3/2012 12:00:00 AM","INV100              ","20","cr390               ","0.00","J.1790              ","          ","          ","",""
"7/3/2012 12:00:00 AM","INV101              ","20","cr390               ","-136000.00","J.1818              ","          ","          ","",""
"7/3/2012 12:00:00 AM","CS119               ","20","cr390               ","-16640.00","J.1819              ","          ","          ","",""
"7/4/2012 12:00:00 AM","CS120               ","20","cr390               ","-33280.00","J.1820              ","          ","          ","",""
"7/4/2012 12:00:00 AM","INV102              ","20","cr390               ","-5960.00","J.1821              ","          ","          ","",""
"7/4/2012 12:00:00 AM","INV103              ","20","cr390               ","-97920.00","J.1823              ","          ","          ","",""
"7/4/2012 12:00:00 AM","INV104              ","20","cr390               ","-32160.00","J.1825              ","          ","          ","",""
"7/5/2012 12:00:00 AM","CS121               ","20","cr390               ","-2384.00","J.1830              ","          ","          ","",""
"6/20/2012 12:00:00 AM","PV363               ","20","cr390               ","199.00","J.1832              ","          ","          ","",""
"6/12/2012 12:00:00 AM","PV371               ","20","cr390               ","562.00","J.1840              ","          ","          ","",""
"6/12/2012 12:00:00 AM","PV371               ","20","cr390               ","201.00","J.1840              ","          ","          ","",""
"7/5/2012 12:00:00 AM","CS122               ","20","cr390               ","-6554.00","J.1854              ","          ","          ","",""
"6/16/2012 12:00:00 AM","PV395               ","20","cr390               ","28.00","J.1865              ","          ","          ","",""
"7/6/2012 12:00:00 AM","INV105              ","20","cr390               ","-14304.00","J.1878              ","          ","          ","",""
"7/7/2012 12:00:00 AM","CS123               ","20","cr390               ","-10480.00","J.1886              ","          ","          ","",""
"7/6/2012 12:00:00 AM","INV109              ","20","cr390               ","-2384.00","J.1882              ","          ","          ","",""
"7/6/2012 12:00:00 AM","INV110              ","20","cr390               ","-23840.00","J.1885              ","          ","          ","",""
"7/7/2012 12:00:00 AM","CS124               ","20","cr390               ","0.00","J.1887              ","          ","          ","",""
"7/7/2012 12:00:00 AM","INV111              ","20","cr390               ","-11520.00","J.1888              ","          ","          ","",""
"7/7/2012 12:00:00 AM","INV112              ","20","cr390               ","0.00","J.1889              ","          ","          ","",""
"7/7/2012 12:00:00 AM","CS125               ","20","cr390               ","-4768.00","J.1890              ","          ","          ","",""
"7/12/2012 12:00:00 AM","CS135               ","20","cr390               ","-34176.00","J.2013              ","          ","          ","",""
"7/12/2012 12:00:00 AM","INV120              ","20","cr390               ","-23840.00","J.2017              ","          ","          ","",""
"6/26/2012 12:00:00 AM","PV421               ","20","cr390               ","34.48","J.1913              ","          ","          ","",""
"7/9/2012 12:00:00 AM","CS128               ","20","cr390               ","-12864.00","J.1937              ","          ","          ","",""
"6/4/2012 12:00:00 AM","PV453               ","20","cr390               ","190.34","J.1946              ","          ","          ","",""
"6/4/2012 12:00:00 AM","PV453               ","20","cr390               ","276.28","J.1946              ","          ","          ","",""
"7/9/2012 12:00:00 AM","CS129               ","20","cr390               ","-4672.00","J.1954              ","          ","          ","",""
"7/9/2012 12:00:00 AM","CS130               ","20","cr390               ","0.00","J.1955              ","          ","          ","",""
"7/7/2012 12:00:00 AM","INV113              ","20","cr390               ","-136000.00","J.1961              ","          ","          ","",""
"7/10/2012 12:00:00 AM","375                 ","22","cr467               ","80000.00","J.1981              ","          ","          ","",""
"7/11/2012 12:00:00 AM","CS133               ","20","cr390               ","-4768.00","J.1999              ","          ","          ","",""
"7/11/2012 12:00:00 AM","INV119              ","20","cr390               ","-36000.00","J.2000              ","          ","          ","",""
"7/7/2012 12:00:00 AM","CS134               ","20","cr390               ","-19488.00","J.2001              ","          ","          ","",""
"5/9/2013 12:00:00 AM","INV724              ","20","cr390               ","-4768.00","J.5965              ","          ","          ","",""
"8/3/2012 12:00:00 AM","INV190              ","20","cr390               ","0.00","J.2444              ","          ","          ","",""
"7/31/2012 12:00:00 AM","CS166               ","20","cr390               ","0.00","J.2744              ","          ","          ","",""
"7/12/2012 12:00:00 AM","INV121              ","20","cr390               ","0.00","J.2018              ","          ","          ","",""
"7/12/2012 12:00:00 AM","CS136               ","20","cr390               ","0.00","J.2020              ","          ","          ","",""
"7/12/2012 12:00:00 AM","INV122              ","20","cr390               ","-47200.00","J.2022              ","          ","          ","",""
"7/12/2012 12:00:00 AM","INV123              ","20","cr390               ","-23840.00","J.2026              ","          ","          ","",""
"7/12/2012 12:00:00 AM","INV124              ","20","cr390               ","-2384.00","J.2029              ","          ","          ","",""
"7/12/2012 12:00:00 AM","INV125              ","20","cr390               ","0.00","J.2030              ","          ","          ","",""
"7/12/2012 12:00:00 AM","INV126              ","20","cr390               ","0.00","J.2031              ","          ","          ","",""
"7/13/2012 12:00:00 AM","CS137               ","20","cr390               ","-2384.00","J.2032              ","          ","          ","",""
"7/13/2012 12:00:00 AM","INV127              ","20","cr390               ","-9600.00","J.2039              ","          ","          ","",""
"7/13/2012 12:00:00 AM","INV128              ","20","cr390               ","-143040.00","J.2041              ","          ","          ","",""
"8/2/2012 12:00:00 AM","INV177              ","20","cr390               ","-136000.00","J.2407              ","          ","          ","",""
"7/13/2012 12:00:00 AM","INV130              ","20","cr390               ","0.00","J.2045              ","          ","          ","",""
"7/13/2012 12:00:00 AM","INV131              ","20","cr390               ","-11520.00","J.2048              ","          ","          ","",""
